City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
381,aksu,0,KZ,1554233400,100,52.04,76.93,33.8,4.47
382,lata,0,IN,1554236154,63,30.78,78.62,45.64,2.51
383,poum,75,MK,1554231600,54,41.28,20.71,53.6,1.12
384,kununurra,0,AU,1554233400,82,-15.77,128.74,62.6,1.12
385,tagusao,20,PH,1554236155,98,9.19,117.81,77.32,2.73
386,mutoko,64,ZW,1554236155,78,-17.4,32.23,67.42,5.64
387,antalaha,68,MG,1554236155,87,-14.9,50.28,79.57,6.98
388,tacoronte,75,ES,1554236122,100,28.48,-16.41,64.4,12.75
389,stuttgart,0,DE,1554236111,36,48.78,9.18,60.8,9.17
390,sawtell,40,AU,1554235993,88,-30.38,153.1,62.6,8.05
391,kuytun,92,RU,1554236156,76,54.34,101.51,37.27,5.86
392,atar,64,MR,1554236156,85,20.52,-13.05,66.07,2.06
393,high level,75,CA,1554235200,36,58.52,-117.13,30.2,9.17
394,shilka,0,RU,1554236157,39,51.85,116.03,23.32,5.3
395,turka,0,UA,1554235927,38,49.16,23.03,42.01,4.63
396,yakeshi,0,CN,1554236157,56,49.28,120.73,23.32,10.67
397,brae,92,GB,1554234600,86,60.4,-1.35,41.0,25.28
398,vila franca do campo,40,PT,1554236124,67,37.72,-25.43,57.2,18.34
399,necochea,0,AR,1554235690,23,-38.55,-58.74,71.01,11.99
400,pristen,0,RU,1554236129,69,51.24,36.69,37.4,11.18
401,padang,40,ID,1554231600,94,-0.92,100.36,75.2,5.82
402,yaan,0,NG,1554236159,47,7.38,8.57,85.87,8.43
403,bhadasar,0,IN,1554236159,42,28.3,74.31,65.98,2.73
404,uni,0,RU,1554236159,86,57.75,51.49,22.33,6.98
405,moyale,12,ET,1554236159,67,3.52,39.05,68.59,2.62
406,vrangel,0,RU,1554236160,100,42.73,133.08,34.57,15.26
407,mayskiy,90,RU,1554231600,91,43.63,44.06,39.2,11.45
408,alferrarede,0,PT,1554236147,75,39.48,-8.18,57.0,3.0
409,saint-pierre,92,FR,1554236020,93,48.95,4.24,48.2,8.05
410,seoul,1,KR,1554234000,74,37.57,126.98,33.8,1.12
411,caravelas,0,BR,1554236161,100,-17.73,-39.27,81.55,9.78
412,barranca,12,PE,1554236161,93,-10.75,-77.76,69.13,7.31
413,roxana,40,US,1554236160,41,38.85,-90.08,66.99,9.17
414,gigmoto,76,PH,1554236162,100,13.78,124.39,76.87,7.31
415,bay roberts,40,CA,1554236152,47,47.58,-53.28,37.0,32.21
416,rio claro,0,BR,1554231600,40,-22.41,-47.56,86.0,2.24
417,ahmadabad,40,IR,1554231600,18,32.36,53.99,69.8,2.24
418,kattivakkam,20,IN,1554233400,83,13.22,80.32,84.2,6.93
419,mantua,40,IT,1554235790,59,45.16,10.79,64.4,10.29
420,luderitz,0,NA,1554236163,87,-26.65,15.16,57.88,8.77
421,corn island,24,NI,1554236164,98,12.17,-83.04,80.47,15.7
422,baie-comeau,75,CA,1554235941,64,49.22,-68.15,41.0,23.04
423,iquique,75,CL,1554231600,56,-20.22,-70.14,71.6,9.17
424,phetchaburi,56,TH,1554236164,100,13.1,99.94,84.25,11.23
425,negara,56,ID,1554236164,97,-8.36,114.62,79.03,3.18
426,erenhot,0,CN,1554236164,66,43.65,111.97,21.52,3.51
427,henties bay,0,NA,1554235342,89,-22.12,14.28,60.01,3.0
428,mbekenyera,0,TZ,1554236165,81,-10.0,38.98,73.72,3.29
429,honghu,80,CN,1554236165,88,29.82,113.46,52.57,11.56
430,mnogovershinnyy,20,RU,1554236166,66,53.94,139.92,10.0,2.28
431,charters towers,8,AU,1554236166,83,-20.07,146.27,66.7,8.55
432,kalemie,36,CD,1554236166,100,-5.95,29.2,77.77,4.41
433,port hardy,75,CA,1554231600,53,50.7,-127.42,51.8,4.7
434,taksimo,0,RU,1554236166,71,56.36,114.84,3.79,1.95
435,okoneshnikovo,36,RU,1554236167,79,54.84,75.08,22.33,2.95
436,volovo,0,RU,1554236167,82,53.55,38.01,27.37,11.01
437,smoky lake,0,CA,1554235982,63,54.11,-112.47,39.0,8.99
438,serro,24,BR,1554236167,63,-18.6,-43.38,75.88,1.16
439,mangan,0,IN,1554236168,57,27.5,88.54,19.18,2.39
440,zhigansk,44,RU,1554236168,81,66.77,123.37,24.76,7.65
441,ola,80,RU,1554236168,83,59.58,151.3,32.23,14.81
442,praia,75,BR,1554235925,54,-20.25,-43.81,82.4,8.05
443,okha,24,RU,1554236168,84,53.59,142.95,9.19,6.64
444,lasa,40,CY,1554235279,87,34.92,32.53,57.2,5.82
445,abaza,68,RU,1554236169,86,52.65,90.1,43.03,7.99
446,kamloops,20,CA,1554235919,28,50.68,-120.34,55.4,2.24
447,verkh-usugli,0,RU,1554236169,40,52.7,115.17,17.2,4.52
448,zeya,32,RU,1554236170,69,53.74,127.27,12.25,1.72
449,knyaze-volkonskoye,0,RU,1554233400,73,48.46,135.46,21.2,4.47
450,pulaski,1,US,1554236146,25,35.2,-87.03,64.0,6.93
451,puri,20,ID,1554231600,100,-7.54,112.45,77.0,4.7
452,taft,0,PH,1554236171,97,11.9,125.42,75.88,9.22
453,wad rawah,0,SD,1554236171,34,15.16,33.13,63.1,3.96
454,pecos,1,US,1554235329,14,31.42,-103.49,78.8,5.82
455,honningsvag,75,NO,1554234600,74,70.98,25.97,30.2,3.36
456,diego de almagro,32,CL,1554236171,69,-26.39,-70.05,69.22,2.95
457,singleton,0,AU,1554235805,93,-32.57,151.17,60.01,1.12
458,hope,1,CA,1554235666,27,49.38,-121.43,71.01,6.93
459,concordia,75,AR,1554235012,62,-31.4,-58.02,90.0,6.93
460,deputatskiy,32,RU,1554235927,55,69.3,139.9,-6.48,2.73
461,braintree,24,GB,1554236164,86,51.88,0.55,42.8,1.12
462,klyuchi,24,RU,1554236173,78,52.25,79.17,36.82,8.43
463,karaton,20,ID,1554236173,88,-6.34,106.1,79.0,3.36
464,alizai,0,PK,1554236174,61,33.94,71.55,56.62,4.07
465,rosario,20,UY,1554236170,62,-34.31,-57.35,86.0,11.41
466,abu samrah,20,SY,1554236174,91,35.3,37.18,47.8,6.98
467,moulins,80,FR,1554235924,71,46.57,3.33,51.8,10.29
468,port keats,0,AU,1554236175,77,-14.25,129.55,74.35,12.01
469,kyrylivka,48,UA,1554236175,79,47.65,37.3,39.7,12.68
470,darab,76,IR,1554236175,93,28.75,54.55,47.35,2.17
471,baruun-urt,0,MN,1554236175,63,46.68,113.28,21.25,3.62
472,chapais,90,CA,1554233100,82,49.78,-74.86,32.0,16.11
473,butajira,92,ET,1554236176,93,8.12,38.38,54.73,1.95
474,lujan,0,AR,1554236176,18,-46.57,-67.67,72.37,16.37
475,sunland park,1,US,1554235997,11,31.8,-106.58,79.0,14.99
476,dicabisagan,92,PH,1554236176,100,17.08,122.42,71.74,4.41
477,qasigiannguit,75,GL,1554234600,69,68.82,-51.19,37.4,18.34
478,matara,75,PE,1554231600,54,-13.74,-72.9,55.4,2.39
479,shakiso,0,ET,1554236177,58,5.77,38.9,59.95,2.84
480,cartagena,20,ES,1554236176,77,37.63,-1.0,64.99,8.05
481,verkhoyansk,44,RU,1554236178,63,67.55,133.39,-0.36,2.62
482,zarichne,0,UA,1554236178,53,51.81,26.13,34.57,10.45
483,kirksville,20,US,1554234900,53,40.19,-92.58,51.8,11.41
484,camalu,0,MX,1554236179,38,30.85,-116.07,69.85,7.31
485,dawlatabad,64,AF,1554236179,91,36.41,64.91,60.04,6.64
486,pemberton,0,AU,1554236101,86,-34.44,116.03,60.01,1.99
487,novoagansk,0,RU,1554236179,83,61.94,76.66,26.47,8.1
488,maniitsoq,92,GL,1554236180,94,65.42,-52.9,32.41,6.98
489,cutro,40,IT,1554231000,87,39.04,16.98,57.2,4.7
490,geraldton,90,CA,1554233280,74,49.72,-86.95,35.6,14.99
491,aracati,36,BR,1554236180,81,-4.56,-37.77,80.29,8.66
492,tondon,20,GN,1554236180,71,10.37,-13.36,79.12,3.4
493,turukhansk,88,RU,1554236181,92,65.8,87.96,28.45,2.62
494,la macarena,20,CO,1554236181,98,2.18,-73.79,75.97,2.17
495,sioux lookout,90,CA,1554234900,46,50.1,-91.92,33.8,17.22
496,chara,0,GR,1554234600,75,39.42,22.43,44.6,4.7
497,terney,80,RU,1554236182,85,45.05,136.61,30.88,6.53
498,gornopravdinsk,0,RU,1554236182,90,60.06,69.92,28.27,5.64
499,cervo,40,BR,1554231600,58,-22.19,-46.24,82.4,5.82
500,romanovo,0,RU,1554236183,66,56.49,40.39,18.28,3.06
501,roald,0,NO,1554236124,60,62.58,6.12,41.0,5.82
502,jumla,0,NP,1554236183,80,29.28,82.18,23.59,1.83
503,manggar,24,ID,1554236183,100,-2.88,108.27,73.45,2.84
504,cadiz,1,US,1554236182,27,40.27,-81.0,57.0,3.36
505,evensk,0,RU,1554236184,82,61.92,159.24,32.59,12.8
506,haikou,75,CN,1554231600,94,20.04,110.34,75.2,4.47
507,shirokovskiy,0,RU,1554235952,73,58.84,57.78,16.0,2.73
508,sergeyevka,88,KZ,1554236185,91,53.88,67.42,36.91,12.8
509,angoram,80,PG,1554236185,97,-4.06,144.07,75.07,2.39
510,sirnak,92,TR,1554236185,100,37.52,42.46,34.57,2.28
511,taman,0,RU,1554233400,87,45.22,36.72,42.8,6.71
512,neiafu,40,TO,1554231600,78,-18.65,-173.98,75.2,1.12
513,xichang,80,CN,1554236186,59,27.88,102.25,44.47,1.61
514,rabo de peixe,40,PT,1554236184,67,37.8,-25.58,57.2,18.34
515,jalu,0,LY,1554236186,37,29.03,21.55,67.24,9.55
516,jieshi,76,CN,1554236187,100,22.82,115.83,66.97,11.45
517,baoma,92,CN,1554236187,80,31.49,106.11,52.12,7.65
518,aswan,0,EG,1554231600,15,24.09,32.9,71.6,3.36
519,vestmannaeyjar,0,IS,1554236187,100,63.44,-20.27,31.51,9.44
520,pishva,20,IR,1554235949,66,35.31,51.73,53.6,6.93
521,celestun,0,MX,1554236188,96,20.87,-90.4,77.95,18.5
522,yurimaguas,40,PE,1554231600,310,-5.9,-76.1,48.2,3.18
523,oistins,40,BB,1554231600,62,13.07,-59.53,84.2,24.16
524,butembo,8,CD,1554236189,90,0.12,29.29,61.57,1.61
525,sal rei,75,CV,1554235200,60,16.18,-22.92,71.6,13.87
526,reus,20,ES,1554236175,93,41.16,1.11,59.0,2.24
527,sault sainte marie,75,CA,1554234960,64,46.49,-84.36,41.0,12.75
528,beyneu,92,KZ,1554236190,97,45.32,55.19,44.92,21.18
529,kavaratti,0,IN,1554236190,100,10.57,72.64,84.34,10.0
530,skovorodino,68,RU,1554236190,69,53.99,123.94,21.34,4.18
531,voyvozh,20,RU,1554236190,78,62.89,54.96,23.59,9.1
532,kingsport,75,US,1554236138,34,36.55,-82.56,54.0,8.05
533,usinsk,76,RU,1554236191,86,66.0,57.56,25.57,10.89
534,bonneville,75,FR,1554236179,33,46.08,6.41,59.0,16.11
535,melendugno,0,IT,1554236056,62,40.27,18.34,59.0,9.17
536,borodino,0,RU,1554236192,78,55.9,94.89,33.04,18.61
537,vinukonda,0,IN,1554236192,89,16.05,79.74,76.33,5.97
538,ilo,0,PE,1554231600,69,-17.65,-71.34,73.4,8.05
539,hargeysa,36,SO,1554235970,72,9.56,44.06,65.35,2.73
540,khani,90,GE,1554233400,93,41.96,42.96,42.8,4.7
541,pacific grove,90,US,1554235960,67,36.62,-121.92,64.0,14.99
542,bushehr,0,IR,1554231600,64,28.97,50.84,69.8,4.7
543,tual,44,ID,1554236193,100,-5.67,132.75,81.55,17.49
544,bulawayo,48,ZW,1554236193,79,-20.16,28.59,64.63,11.45
